"49","XNCHXE","0","","","0.00","0000-00-00 00:00:00"
"50","KEGHUN","0","","","0.00","0000-00-00 00:00:00"
"51","TULODL","0","","","0.00","0000-00-00 00:00:00"
"52","ESAFFD","0","","","0.00","0000-00-00 00:00:00"
"53","ODEIYV","0","","","0.00","0000-00-00 00:00:00"
"54","LCLRTB","0","","","0.00","0000-00-00 00:00:00"
"55","UEQGNH","0","","","0.00","0000-00-00 00:00:00"
"56","SNLQOF","0","","","0.00","0000-00-00 00:00:00"
"57","FOVURD","0","","","0.00","0000-00-00 00:00:00"
"58","DATFZV","0","","","0.00","0000-00-00 00:00:00"
"59","PSIQOA","0","","","0.00","0000-00-00 00:00:00"
"60","CPMOUX","0","","","0.00","0000-00-00 00:00:00"
"61","FABDTL","0","","","0.00","0000-00-00 00:00:00"
"62","IFGEWM","0","","","0.00","0000-00-00 00:00:00"
"63","AWAFHG","0","","","0.00","0000-00-00 00:00:00"
"64","XBWHZC","0","","","0.00","0000-00-00 00:00:00"
"65","DAQUHF","0","","","0.00","0000-00-00 00:00:00"
"66","UZDQAM","0","","","0.00","0000-00-00 00:00:00"
"67","FTJLTP","0","","","0.00","0000-00-00 00:00:00"
"68","TYCFNH","0","","","0.00","0000-00-00 00:00:00"
"69","AKWXFM","0","","","0.00","0000-00-00 00:00:00"
"70","GTHWTO","0","","","0.00","0000-00-00 00:00:00"
"71","GTBQGR","0","","","0.00","0000-00-00 00:00:00"
"72","EWIPTM","0","","","0.00","0000-00-00 00:00:00"
"73","GCEVQG","0","","","0.00","0000-00-00 00:00:00"
"74","MJGSWD","0","","","0.00","0000-00-00 00:00:00"
"75","HLNRIJ","0","","","0.00","0000-00-00 00:00:00"
"76","PPDPLW","0","","","0.00","0000-00-00 00:00:00"
"77","FMYDKU","0","","","0.00","0000-00-00 00:00:00"
"78","UNDBJF","0","","","0.00","0000-00-00 00:00:00"
"79","MIAQOS","0","","","0.00","0000-00-00 00:00:00"
"80","USCWFN","0","","","0.00","0000-00-00 00:00:00"
"81","AUVZUD","0","","","0.00","0000-00-00 00:00:00"
"82","JJGOZN","0","","","0.00","0000-00-00 00:00:00"
"83","KJLRLP","0","","","0.00","0000-00-00 00:00:00"
"84","AUNJEG","0","","","0.00","0000-00-00 00:00:00"
"85","YHSWRN","0","","","0.00","0000-00-00 00:00:00"
"86","CVFUTY","0","","","0.00","0000-00-00 00:00:00"
"87","YRPVNB","0","","","0.00","0000-00-00 00:00:00"
"88","MAPTJR","0","","","0.00","0000-00-00 00:00:00"
"89","TPVIFI","0","","","0.00","0000-00-00 00:00:00"
"90","HRULAG","0","","","0.00","0000-00-00 00:00:00"
"91","OTKKOA","0","","","0.00","0000-00-00 00:00:00"
"92","VMNNZD","0","","","0.00","0000-00-00 00:00:00"
"93","MJTNRG","0","","","0.00","0000-00-00 00:00:00"
"94","WYJBAX","0","","","0.00","0000-00-00 00:00:00"
"95","NTXMCP","0","","","0.00","0000-00-00 00:00:00"
"96","RHSVDP","0","","","0.00","0000-00-00 00:00:00"
"97","EUWVSI","0","","","0.00","0000-00-00 00:00:00"
"98","UQHFHR","0","","","0.00","0000-00-00 00:00:00"
"99","GUUAUC","0","","","0.00","0000-00-00 00:00:00"
"100","GLPJMH","0","","","0.00","0000-00-00 00:00:00"
"101","TWFRQG","0","","","0.00","0000-00-00 00:00:00"
"102","XQGDWU","0","","","0.00","0000-00-00 00:00:00"
"103","UNNLDT","0","","","0.00","0000-00-00 00:00:00"
"104","TCTUXG","0","","","0.00","0000-00-00 00:00:00"
"105","PUHRPM","0","","","0.00","0000-00-00 00:00:00"
"106","RAEIXR","0","","","0.00","0000-00-00 00:00:00"
"107","OBEHQH","0","","","0.00","0000-00-00 00:00:00"
"108","XRTYMX","0","","","0.00","0000-00-00 00:00:00"
"109","STPOBY","0","","","0.00","0000-00-00 00:00:00"
"110","ALGJCS","0","","","0.00","0000-00-00 00:00:00"
"111","OOARDE","0","","","0.00","0000-00-00 00:00:00"
"112","KTXTUS","0","","","0.00","0000-00-00 00:00:00"
"113","RLLHCL","0","","","0.00","0000-00-00 00:00:00"
"114","NDYRCG","0","","","0.00","0000-00-00 00:00:00"
"115","JGGJOV","0","","","0.00","0000-00-00 00:00:00"
"116","ZQARMR","0","","","0.00","0000-00-00 00:00:00"
"117","XKGDKA","0","","","0.00","0000-00-00 00:00:00"
"118","JADLQX","0","","","0.00","0000-00-00 00:00:00"
"119","WPBDYO","0","","","0.00","0000-00-00 00:00:00"
"120","KWKDBG","0","","","0.00","0000-00-00 00:00:00"
"121","QXBNDF","0","","","0.00","0000-00-00 00:00:00"
"122","XHDSQY","0","","","0.00","0000-00-00 00:00:00"
"123","BNQYQT","0","","","0.00","0000-00-00 00:00:00"
"124","SEBZOD","0","","","0.00","0000-00-00 00:00:00"
"125","OVHMEW","0","","","0.00","0000-00-00 00:00:00"
"126","VYTFXH","0","","","0.00","0000-00-00 00:00:00"
"127","QCGDLD","0","","","0.00","0000-00-00 00:00:00"
"128","KNJTGP","0","","","0.00","0000-00-00 00:00:00"
"129","LASQTS","0","","","0.00","0000-00-00 00:00:00"
"130","OMQQPX","0","","","0.00","0000-00-00 00:00:00"
"131","KHUUTL","0","","","0.00","0000-00-00 00:00:00"
"132","THCFOU","0","","","0.00","0000-00-00 00:00:00"
"133","VSWTKD","0","","","0.00","0000-00-00 00:00:00"
"134","RRREPM","0","","","0.00","0000-00-00 00:00:00"
"135","AVAPGB","0","","","0.00","0000-00-00 00:00:00"
"136","UYESSW","0","","","0.00","0000-00-00 00:00:00"
"137","EXGBZD","0","","","0.00","0000-00-00 00:00:00"
"138","AHEBNU","0","","","0.00","0000-00-00 00:00:00"
"139","ROHYMS","0","","","0.00","0000-00-00 00:00:00"
"140","GTJXKV","0","","","0.00","0000-00-00 00:00:00"
"141","XFGOSZ","0","","","0.00","0000-00-00 00:00:00"
"142","IKHTOL","0","","","0.00","0000-00-00 00:00:00"
"143","NPARFO","0","","","0.00","0000-00-00 00:00:00"
"144","TJFJFT","0","","","0.00","0000-00-00 00:00:00"
"145","GYRIRE","0","","","0.00","0000-00-00 00:00:00"
"146","QDVXLQ","0","","","0.00","0000-00-00 00:00:00"
"147","UBYGFM","0","","","0.00","0000-00-00 00:00:00"
"148","FAYAXW","0","","","0.00","0000-00-00 00:00:00"
"149","UXGJGR","0","","","0.00","0000-00-00 00:00:00"
"150","MNCRNJ","0","","","0.00","0000-00-00 00:00:00"
"151","KLXWYM","0","","","0.00","0000-00-00 00:00:00"
"152","MVYFAQ","0","","","0.00","0000-00-00 00:00:00"
"153","KVQLEI","0","","","0.00","0000-00-00 00:00:00"
"154","EANOFR","0","","","0.00","0000-00-00 00:00:00"
"155","YHUUUK","0","","","0.00","0000-00-00 00:00:00"
"156","IUUBPX","0","","","0.00","0000-00-00 00:00:00"
"157","VIYTIP","0","","","0.00","0000-00-00 00:00:00"
"158","XNNOFQ","0","","","0.00","0000-00-00 00:00:00"
"159","YZMHPZ","0","","","0.00","0000-00-00 00:00:00"
"160","VEVHDI","0","","","0.00","0000-00-00 00:00:00"
"161","ULOOLM","0","","","0.00","0000-00-00 00:00:00"
"162","QQRRFA","0","","","0.00","0000-00-00 00:00:00"
"163","ESQWLQ","0","","","0.00","0000-00-00 00:00:00"
"164","BGYADM","0","","","0.00","0000-00-00 00:00:00"
"165","FWGRKI","0","","","0.00","0000-00-00 00:00:00"
"166","WRVZVB","0","","","0.00","0000-00-00 00:00:00"
"167","HZHXEJ","0","","","0.00","0000-00-00 00:00:00"
"168","PPGLXA","0","","","0.00","0000-00-00 00:00:00"
"169","KQQRUL","0","","","0.00","0000-00-00 00:00:00"
"170","XDZSPT","0","","","0.00","0000-00-00 00:00:00"
"171","EYYDPJ","0","","","0.00","0000-00-00 00:00:00"
"172","JWEQWI","0","","","0.00","0000-00-00 00:00:00"
"173","MSSWLZ","0","","","0.00","0000-00-00 00:00:00"
"174","UGTDBX","0","","","0.00","0000-00-00 00:00:00"
"175","AUNBXU","0","","","0.00","0000-00-00 00:00:00"
"176","ODQKPK","0","","","0.00","0000-00-00 00:00:00"
"177","QLYTLF","0","","","0.00","0000-00-00 00:00:00"
"178","TECKEQ","0","","","0.00","0000-00-00 00:00:00"
"179","NYLBLB","0","","","0.00","0000-00-00 00:00:00"
"180","SIQNSV","0","","","0.00","0000-00-00 00:00:00"
"181","BDXFXB","0","","","0.00","0000-00-00 00:00:00"
"182","WABJPC","0","","","0.00","0000-00-00 00:00:00"
"183","SZLDEN","0","","","0.00","0000-00-00 00:00:00"
"184","CWXPVH","0","","","0.00","0000-00-00 00:00:00"
"185","TQDPBE","0","","","0.00","0000-00-00 00:00:00"
"186","JNORDH","0","","","0.00","0000-00-00 00:00:00"
"187","ATKAJU","0","","","0.00","0000-00-00 00:00:00"
"188","QFZYSK","0","","","0.00","0000-00-00 00:00:00"
"189","GKPGPG","0","","","0.00","0000-00-00 00:00:00"
"190","BDVYMI","0","","","0.00","0000-00-00 00:00:00"
"191","MTEISY","0","","","0.00","0000-00-00 00:00:00"
"192","JIHSFG","0","","","0.00","0000-00-00 00:00:00"
"193","GHHABM","0","","","0.00","0000-00-00 00:00:00"
"194","FXHARF","0","","","0.00","0000-00-00 00:00:00"
"195","YYJXLI","0","","","0.00","0000-00-00 00:00:00"
"196","ZKWSHZ","0","","","0.00","0000-00-00 00:00:00"
"197","OEKZIF","0","","","0.00","0000-00-00 00:00:00"
"198","LNVMRP","0","","","0.00","0000-00-00 00:00:00"
"199","TAYIUV","0","","","0.00","0000-00-00 00:00:00"
"200","XIOVVD","0","","","0.00","0000-00-00 00:00:00"
"201","ORJHHJ","0","","","0.00","0000-00-00 00:00:00"
"202","BYFJBI","0","","","0.00","0000-00-00 00:00:00"
"203","SSVPKP","0","","","0.00","0000-00-00 00:00:00"
"204","UUEEVY","0","","","0.00","0000-00-00 00:00:00"
"205","QCZPVY","0","","","0.00","0000-00-00 00:00:00"
"206","ONFHFQ","0","","","0.00","0000-00-00 00:00:00"
"207","ZMTPTJ","0","","","0.00","0000-00-00 00:00:00"
"208","WPGCQG","0","","","0.00","0000-00-00 00:00:00"
"209","OBXOJD","0","","","0.00","0000-00-00 00:00:00"
"210","BOIMLM","0","","","0.00","0000-00-00 00:00:00"
"211","DJDGXX","0","","","0.00","0000-00-00 00:00:00"
"212","NYFVUR","0","","","0.00","0000-00-00 00:00:00"
"213","CRVYLD","0","","","0.00","0000-00-00 00:00:00"
"214","PDZDWJ","0","","","0.00","0000-00-00 00:00:00"
"215","BJPVUT","0","","","0.00","0000-00-00 00:00:00"
"216","WJNMCR","0","","","0.00","0000-00-00 00:00:00"
"217","RAHMBY","0","","","0.00","0000-00-00 00:00:00"
"218","NFBLYQ","0","","","0.00","0000-00-00 00:00:00"
"219","HDEHSK","0","","","0.00","0000-00-00 00:00:00"
"220","YQAOCG","0","","","0.00","0000-00-00 00:00:00"
"221","PUDWAE","0","","","0.00","0000-00-00 00:00:00"
"222","TWPSEY","0","","","0.00","0000-00-00 00:00:00"
"223","AQMIYY","0","","","0.00","0000-00-00 00:00:00"
"224","GHURUU","0","","","0.00","0000-00-00 00:00:00"
"225","RMZQYN","0","","","0.00","0000-00-00 00:00:00"
"226","RAXLFT","0","","","0.00","0000-00-00 00:00:00"
"227","BZYMNP","0","","","0.00","0000-00-00 00:00:00"
"228","NGBAZR","0","","","0.00","0000-00-00 00:00:00"
"229","PYRFCB","0","","","0.00","0000-00-00 00:00:00"
"230","OTOJIC","0","","","0.00","0000-00-00 00:00:00"
"231","DWXUYR","0","","","0.00","0000-00-00 00:00:00"
"232","OWYDMN","0","","","0.00","0000-00-00 00:00:00"
"233","JSOJBX","0","","","0.00","0000-00-00 00:00:00"
"234","PZCCVI","0","","","0.00","0000-00-00 00:00:00"
"235","GSTHAF","0","","","0.00","0000-00-00 00:00:00"
"236","EWRIKC","0","","","0.00","0000-00-00 00:00:00"
"237","RORNGP","0","","","0.00","0000-00-00 00:00:00"
"238","GBUVUC","0","","","0.00","0000-00-00 00:00:00"
"239","VORXQH","0","","","0.00","0000-00-00 00:00:00"
"240","UXRUOQ","0","","","0.00","0000-00-00 00:00:00"
"241","UPBBYO","0","","","0.00","0000-00-00 00:00:00"
"242","RKZAAD","0","","","0.00","0000-00-00 00:00:00"
"243","RXTWMD","0","","","0.00","0000-00-00 00:00:00"
"244","JLLWKC","0","","","0.00","0000-00-00 00:00:00"
"245","YTCFEM","0","","","0.00","0000-00-00 00:00:00"
"246","ZMMUUX","0","","","0.00","0000-00-00 00:00:00"
"247","VZDHYD","0","","","0.00","0000-00-00 00:00:00"
"248","YFKHAC","0","","","0.00","0000-00-00 00:00:00"
"249","NYOXHZ","0","","","0.00","0000-00-00 00:00:00"
"250","JPOMDL","0","","","0.00","0000-00-00 00:00:00"
"251","WSGOHJ","0","","","0.00","0000-00-00 00:00:00"
"252","MOWKGQ","0","","","0.00","0000-00-00 00:00:00"
"253","UJGZYJ","0","","","0.00","0000-00-00 00:00:00"
"254","AIWYUH","0","","","0.00","0000-00-00 00:00:00"
"255","LCNWNZ","0","","","0.00","0000-00-00 00:00:00"
"256","AITQZR","0","","","0.00","0000-00-00 00:00:00"
"257","QIOQPV","0","","","0.00","0000-00-00 00:00:00"
"258","ARIHUF","0","","","0.00","0000-00-00 00:00:00"
"259","XDMSQQ","0","","","0.00","0000-00-00 00:00:00"
"260","HPJJYQ","0","","","0.00","0000-00-00 00:00:00"
"261","QENZQN","0","","","0.00","0000-00-00 00:00:00"
"262","MCPIPG","0","","","0.00","0000-00-00 00:00:00"
"263","PUIAYS","0","","","0.00","0000-00-00 00:00:00"
"264","QQVETN","0","","","0.00","0000-00-00 00:00:00"
"265","HVJISH","0","","","0.00","0000-00-00 00:00:00"
"266","UKRMYC","0","","","0.00","0000-00-00 00:00:00"
"267","ZFGBIU","0","","","0.00","0000-00-00 00:00:00"
"268","LDPCNS","0","","","0.00","0000-00-00 00:00:00"
"269","HXSMGH","0","","","0.00","0000-00-00 00:00:00"
"270","FTOYLH","0","","","0.00","0000-00-00 00:00:00"
"271","IBKNVR","0","","","0.00","0000-00-00 00:00:00"
"272","BDEJFE","0","","","0.00","0000-00-00 00:00:00"
"273","ZXZFMI","0","","","0.00","0000-00-00 00:00:00"
"274","KOTMWT","0","","","0.00","0000-00-00 00:00:00"
"275","HAVFRG","0","","","0.00","0000-00-00 00:00:00"
"276","KDBRTY","0","","","0.00","0000-00-00 00:00:00"
"277","VFHBNA","0","","","0.00","0000-00-00 00:00:00"
"278","KYZKLU","0","","","0.00","0000-00-00 00:00:00"
"279","FLQNUV","0","","","0.00","0000-00-00 00:00:00"
"280","EDJQUU","0","","","0.00","0000-00-00 00:00:00"
"281","TYNBBT","0","","","0.00","0000-00-00 00:00:00"
"282","PPOZRA","0","","","0.00","0000-00-00 00:00:00"
"283","SRJLXL","0","","","0.00","0000-00-00 00:00:00"
"284","BKTJMN","0","","","0.00","0000-00-00 00:00:00"
"285","WSRGVF","0","","","0.00","0000-00-00 00:00:00"
"286","MZPUUZ","0","","","0.00","0000-00-00 00:00:00"
"287","IDYJKU","0","","","0.00","0000-00-00 00:00:00"
"288","YJRBGE","0","","","0.00","0000-00-00 00:00:00"
"289","BIDQCD","0","","","0.00","0000-00-00 00:00:00"
"290","TAJQQU","0","","","0.00","0000-00-00 00:00:00"
"291","IFXFCR","0","","","0.00","0000-00-00 00:00:00"
"292","DKVYZV","0","","","0.00","0000-00-00 00:00:00"
"293","XOADIH","0","","","0.00","0000-00-00 00:00:00"
"294","PWUOKD","0","","","0.00","0000-00-00 00:00:00"
"295","JVCREC","0","","","0.00","0000-00-00 00:00:00"
"296","ZWHSAZ","0","","","0.00","0000-00-00 00:00:00"
"297","YLFDJG","0","","","0.00","0000-00-00 00:00:00"
"298","QMWDLV","0","","","0.00","0000-00-00 00:00:00"
"299","NKHJRF","0","","","0.00","0000-00-00 00:00:00"
"300","XDMVSM","0","","","0.00","0000-00-00 00:00:00"
"301","RQEQKY","0","","","0.00","0000-00-00 00:00:00"
"302","BSRUXC","0","","","0.00","0000-00-00 00:00:00"
"303","GHRQIR","0","","","0.00","0000-00-00 00:00:00"
"304","NCVIMH","0","","","0.00","0000-00-00 00:00:00"
"305","RINYEN","0","","","0.00","0000-00-00 00:00:00"
"306","HSGNUH","0","","","0.00","0000-00-00 00:00:00"
"307","HKOIFX","0","","","0.00","0000-00-00 00:00:00"
"308","XKKCJI","0","","","0.00","0000-00-00 00:00:00"
"309","KNPDHU","0","","","0.00","0000-00-00 00:00:00"
"310","ZNKGFS","0","","","0.00","0000-00-00 00:00:00"
"311","QXATKF","0","","","0.00","0000-00-00 00:00:00"
"312","HZDYPM","0","","","0.00","0000-00-00 00:00:00"
"313","YIDIQS","0","","","0.00","0000-00-00 00:00:00"
"314","DLWYUM","0","","","0.00","0000-00-00 00:00:00"
"315","SCFOVK","0","","","0.00","0000-00-00 00:00:00"
"316","QMAASE","0","","","0.00","0000-00-00 00:00:00"
"317","CKVJOX","0","","","0.00","0000-00-00 00:00:00"
"318","VXRQES","0","","","0.00","0000-00-00 00:00:00"
"319","YXHJLV","0","","","0.00","0000-00-00 00:00:00"
"320","IQFLUA","0","","","0.00","0000-00-00 00:00:00"
"321","VIWOMB","0","","","0.00","0000-00-00 00:00:00"
"322","SCMTIX","0","","","0.00","0000-00-00 00:00:00"
"323","DGIXEK","0","","","0.00","0000-00-00 00:00:00"
"324","BGIEFW","0","","","0.00","0000-00-00 00:00:00"
"325","UCNTSM","0","","","0.00","0000-00-00 00:00:00"
"326","JPGTJN","0","","","0.00","0000-00-00 00:00:00"
"327","UREVXV","0","","","0.00","0000-00-00 00:00:00"
"328","TNQOLV","0","","","0.00","0000-00-00 00:00:00"
"329","IMCODG","0","","","0.00","0000-00-00 00:00:00"
"330","DIHWQI","0","","","0.00","0000-00-00 00:00:00"
"331","VULIKG","0","","","0.00","0000-00-00 00:00:00"
"332","TBIUOM","0","","","0.00","0000-00-00 00:00:00"
"333","KPINCN","0","","","0.00","0000-00-00 00:00:00"
"334","BKFIDU","0","","","0.00","0000-00-00 00:00:00"
"335","UUWPIV","0","","","0.00","0000-00-00 00:00:00"
"336","VKFLVQ","0","","","0.00","0000-00-00 00:00:00"
"337","THFFKG","0","","","0.00","0000-00-00 00:00:00"
"338","UILSHJ","0","","","0.00","0000-00-00 00:00:00"
"339","HFUAKF","0","","","0.00","0000-00-00 00:00:00"
"340","AFPIXU","0","","","0.00","0000-00-00 00:00:00"
"341","MUPCYH","0","","","0.00","0000-00-00 00:00:00"
"342","EUDSZA","0","","","0.00","0000-00-00 00:00:00"
"343","LMKMUR","0","","","0.00","0000-00-00 00:00:00"
"344","CQKHQW","0","","","0.00","0000-00-00 00:00:00"
"345","KZUGAU","0","","","0.00","0000-00-00 00:00:00"
"346","FMIHRD","0","","","0.00","0000-00-00 00:00:00"
"347","RXIJZG","0","","","0.00","0000-00-00 00:00:00"
"348","FKXHSQ","0","","","0.00","0000-00-00 00:00:00"
"349","CGVDFV","0","","","0.00","0000-00-00 00:00:00"
"350","LZXRXG","0","","","0.00","0000-00-00 00:00:00"
"351","XSURFP","0","","","0.00","0000-00-00 00:00:00"
"352","UPHNYK","0","","","0.00","0000-00-00 00:00:00"
"353","TFUMLL","0","","","0.00","0000-00-00 00:00:00"
"354","CKFYFV","0","","","0.00","0000-00-00 00:00:00"
"355","YVNLXK","0","","","0.00","0000-00-00 00:00:00"
"356","CGDOTG","0","","","0.00","0000-00-00 00:00:00"
"357","ALVKOQ","0","","","0.00","0000-00-00 00:00:00"
"358","ISKUWR","0","","","0.00","0000-00-00 00:00:00"
"359","GPMICA","0","","","0.00","0000-00-00 00:00:00"
"360","ZQESCH","0","","","0.00","0000-00-00 00:00:00"
"361","YXFKKS","0","","","0.00","0000-00-00 00:00:00"
"362","PJLUHG","0","","","0.00","0000-00-00 00:00:00"
"363","FNSZZH","0","","","0.00","0000-00-00 00:00:00"
"364","DSYTCB","0","","","0.00","0000-00-00 00:00:00"
"365","MAQXLX","0","","","0.00","0000-00-00 00:00:00"
"366","ZKIXTI","0","","","0.00","0000-00-00 00:00:00"
"367","NKZTCY","0","","","0.00","0000-00-00 00:00:00"
"368","SDRMRA","0","","","0.00","0000-00-00 00:00:00"
"369","WKXZKT","0","","","0.00","0000-00-00 00:00:00"
"370","NGMIOQ","0","","","0.00","0000-00-00 00:00:00"
"371","WNGMWK","0","","","0.00","0000-00-00 00:00:00"
"372","YXBJYM","0","","","0.00","0000-00-00 00:00:00"
"373","BHPJOB","0","","","0.00","0000-00-00 00:00:00"
"374","OMGEVX","0","","","0.00","0000-00-00 00:00:00"
"375","XKVGWL","0","","","0.00","0000-00-00 00:00:00"
"376","HIIHZX","0","","","0.00","0000-00-00 00:00:00"
"377","XWDKBQ","0","","","0.00","0000-00-00 00:00:00"
"378","AGADAO","0","","","0.00","0000-00-00 00:00:00"
"379","DSOSTJ","0","","","0.00","0000-00-00 00:00:00"
"380","USDCRF","0","","","0.00","0000-00-00 00:00:00"
"381","QHFNBM","0","","","0.00","0000-00-00 00:00:00"
"382","HIUNKH","0","","","0.00","0000-00-00 00:00:00"
"383","BWGUUK","0","","","0.00","0000-00-00 00:00:00"
"384","SCXZNZ","0","","","0.00","0000-00-00 00:00:00"
"385","TFCKGE","0","","","0.00","0000-00-00 00:00:00"
"386","WVAHJE","0","","","0.00","0000-00-00 00:00:00"
"387","JCERDJ","0","","","0.00","0000-00-00 00:00:00"
"388","LZNBWF","0","","","0.00","0000-00-00 00:00:00"
"389","NYAWKY","0","","","0.00","0000-00-00 00:00:00"
"390","OGSQCO","0","","","0.00","0000-00-00 00:00:00"
"391","SWFQRI","0","","","0.00","0000-00-00 00:00:00"
"392","GFXRKS","0","","","0.00","0000-00-00 00:00:00"
"393","GIDPRS","0","","","0.00","0000-00-00 00:00:00"
"394","OFEYOB","0","","","0.00","0000-00-00 00:00:00"
"395","GZJHON","0","","","0.00","0000-00-00 00:00:00"
"396","RXCTMF","0","","","0.00","0000-00-00 00:00:00"
"397","VUGPGH","0","","","0.00","0000-00-00 00:00:00"
"398","EWBDDH","0","","","0.00","0000-00-00 00:00:00"
"399","GRHCHX","0","","","0.00","0000-00-00 00:00:00"
"400","ZISCUB","0","","","0.00","0000-00-00 00:00:00"
"401","AWGMKR","0","","","0.00","0000-00-00 00:00:00"
"402","IOCWMI","0","","","0.00","0000-00-00 00:00:00"
"403","KZGEEE","0","","","0.00","0000-00-00 00:00:00"
"404","MPIAVS","0","","","0.00","0000-00-00 00:00:00"
"405","WIIKFL","0","","","0.00","0000-00-00 00:00:00"
"406","FNSMLL","0","","","0.00","0000-00-00 00:00:00"
"407","ZZTUHZ","0","","","0.00","0000-00-00 00:00:00"
"408","QVWEKZ","0","","","0.00","0000-00-00 00:00:00"
"409","NBYSBZ","0","","","0.00","0000-00-00 00:00:00"
"410","CHSSOW","0","","","0.00","0000-00-00 00:00:00"
"411","TTIXMZ","0","","","0.00","0000-00-00 00:00:00"
"412","VBSHZM","0","","","0.00","0000-00-00 00:00:00"
"413","ZBNIVU","0","","","0.00","0000-00-00 00:00:00"
"414","DTMWWO","0","","","0.00","0000-00-00 00:00:00"
"415","ZCDFRJ","0","","","0.00","0000-00-00 00:00:00"
"416","NVKYFH","0","","","0.00","0000-00-00 00:00:00"
"417","TKBSGJ","0","","","0.00","0000-00-00 00:00:00"
"418","ROHBHQ","0","","","0.00","0000-00-00 00:00:00"
"419","TIBPKI","0","","","0.00","0000-00-00 00:00:00"
"420","IKSGOM","0","","","0.00","0000-00-00 00:00:00"
"421","TFKQEU","0","","","0.00","0000-00-00 00:00:00"
"422","QAWTEX","0","","","0.00","0000-00-00 00:00:00"
"423","ZCZZMC","0","","","0.00","0000-00-00 00:00:00"
"424","TXISMS","0","","","0.00","0000-00-00 00:00:00"
"425","ZKEPLO","0","","","0.00","0000-00-00 00:00:00"
"426","ANNHXA","0","","","0.00","0000-00-00 00:00:00"
"427","BMJSVC","0","","","0.00","0000-00-00 00:00:00"
"428","CZHBRD","0","","","0.00","0000-00-00 00:00:00"
"429","NBWIUI","0","","","0.00","0000-00-00 00:00:00"
"430","BDBAEK","0","","","0.00","0000-00-00 00:00:00"
"431","KAHPCT","0","","","0.00","0000-00-00 00:00:00"
"432","QQZYIN","0","","","0.00","0000-00-00 00:00:00"
"433","YIYFRQ","0","","","0.00","0000-00-00 00:00:00"
"434","HBMJVJ","0","","","0.00","0000-00-00 00:00:00"
"435","YASWEE","0","","","0.00","0000-00-00 00:00:00"
"436","LFBJTG","0","","","0.00","0000-00-00 00:00:00"
"437","NPAUYQ","0","","","0.00","0000-00-00 00:00:00"
"438","GHAQIJ","0","","","0.00","0000-00-00 00:00:00"
